Date,AAPL,MSFT,GOOGL,AMZN,META,NVDA,TSLA
2019-03-21,46.52976989746094,112.96385192871094,61.3430061340332,90.96299743652344,164.9279327392578,4.564939975738525,18.26799964904785
2019-03-22,45.566219329833984,109.98519897460938,59.9296875,88.2385025024414,163.1999969482422,4.405115604400635,17.635332107543945
2019-03-25,45.0152702331543,110.55835723876953,59.42003631591797,88.71299743652344,165.13645935058594,4.3127946853637695,17.3613338470459
2019-03-26,44.55018615722656,110.79327392578125,59.045860290527344,89.18800354003906,166.5167999267578,4.389479160308838,17.851333618164062
2019-03-27,44.95087814331055,109.72207641601562,58.458805084228516,88.28500366210938,164.7193603515625,4.38029670715332,18.32200050354004
2019-03-28,45.010498046875,109.8724136352539,58.1739501953125,88.6709976196289,164.40159606933594,4.398911476135254,18.57466697692871
2019-03-29,45.30385971069336,110.82144927978516,58.40321731567383,89.0374984741211,165.53372192382812,4.456239223480225,18.657333374023438
2019-04-01,45.61153793334961,111.83625793457031,59.49944305419922,90.70950317382812,167.5297393798828,4.523744106292725,19.278667449951172
2019-04-02,46.27457809448242,111.99601745605469,59.824981689453125,90.6989974975586,172.99159240722656,4.54161262512207,19.058666229248047
2019-04-03,46.59178924560547,112.72893524169922,60.08650588989258,91.03500366210938,172.33615112304688,4.68108606338501,19.45400047302246
2019-04-04,46.67286682128906,112.15574645996094,60.51526641845703,90.94300079345703,174.79898071289062,4.672152519226074,17.851999282836914
2019-04-05,46.985313415527344,112.65377044677734,60.11825942993164,91.86399841308594,174.50106811523438,4.738910675048828,18.33066749572754
2019-04-08,47.72467803955078,112.69135284423828,59.96095275878906,92.49299621582031,173.71653747558594,4.759758949279785,18.213333129882812
2019-04-09,47.58156967163086,112.08058166503906,59.68354034423828,91.79199981689453,176.34815979003906,4.696969985961914,18.15399932861328
2019-04-10,47.84869384765625,112.93567657470703,59.87013626098633,92.36650085449219,176.5865020751953,4.76745080947876,18.40399932861328
2019-04-11,47.45039749145508,113.06719207763672,60.025962829589844,92.20349884033203,176.2786407470703,4.753554344177246,17.89466667175293
2019-04-12,47.431312561035156,113.64977264404297,60.67803955078125,92.15299987792969,177.8576202392578,4.715582370758057,17.84666633605957
2019-04-15,47.51717758178711,113.74372863769531,60.86660385131836,92.24349975585938,178.40380859375,4.58380126953125,17.7586669921875
2019-04-16,47.52195358276367,113.48064422607422,61.13359451293945,93.1520004272461,177.62921142578125,4.6709113121032715,18.224000930786133
2019-04-17,48.44733428955078,114.42028045654297,61.54200744628906,93.24099731445312,177.53981018066406,4.648078918457031,18.082000732421875
2019-04-18,48.62144470214844,115.92373657226562,61.60800552368164,93.08450317382812,177.04330444335938,4.623509883880615,18.21733283996582
2019-04-22,48.78124237060547,116.2901840209961,62.21790313720703,94.3655014038086,180.181396484375,4.677363872528076,17.516666412353516
2019-04-23,49.484840393066406,117.86880493164062,63.05309295654297,96.1884994506836,182.50514221191406,4.73196268081665,17.593332290649414
2019-04-24,49.40851593017578,117.46473693847656,62.53004455566406,95.0875015258789,181.31346130371094,4.7443718910217285,17.243999481201172
2019-04-25,48.96013259887695,121.35485076904297,62.891807556152344,95.11250305175781,191.91937255859375,4.63864803314209,16.5086669921875
2019-04-26,48.726402282714844,122.05017852783203,63.392024993896484,97.53150177001953,190.16168212890625,4.419757843017578,15.675999641418457
2019-04-29,48.80033493041992,121.93743896484375,64.32398223876953,96.92150115966797,193.4288330078125,4.450531482696533,16.097999572753906
2019-04-30,47.860626220703125,122.71732330322266,59.49844741821289,96.32599639892578,192.05841064453125,4.491976261138916,15.912667274475098
2019-05-01,50.20988082885742,120.16148376464844,58.2260627746582,95.57599639892578,191.69094848632812,4.478821754455566,15.600666999816895
2019-05-02,49.88313674926758,118.59233093261719,57.88811111450195,95.04100036621094,191.19444274902344,4.54632568359375,16.273332595825195
2019-05-03,50.50324630737305,121.11994934082031,59.03147506713867,98.12300109863281,194.11404418945312,4.541860580444336,17.00200080871582
2019-05-06,49.72333526611328,120.41519927978516,59.22550582885742,97.52749633789062,192.5351104736328,4.463436603546143,17.022666931152344
2019-05-07,48.38294982910156,117.94396209716797,58.50098419189453,96.05000305175781,188.45361328125,4.296167373657227,16.470666885375977
2019-05-08,48.392494201660156,117.93455505371094,58.10001754760742,95.88849639892578,188.2251739501953,4.316268444061279,16.32266616821289
2019-05-09,47.8725471496582,117.92514038085938,57.9605598449707,94.99349975585938,187.3413543701172,4.223697185516357,16.131999969482422
2019-05-10,47.209346771240234,119.45677947998047,57.944190979003906,94.4990005493164,187.03350830078125,4.189698219299316,15.968000411987305
2019-05-13,44.465576171875,115.90492248535156,56.40332794189453,91.13400268554688,180.28067016601562,3.932340621948242,15.133999824523926
2019-05-14,45.169471740722656,117.20164489746094,55.82122802734375,92.00599670410156,179.47630310058594,4.021434783935547,15.487333297729492
2019-05-15,45.710567474365234,118.85208129882812,58.10100555419922,93.55750274658203,184.97787475585938,3.9603850841522217,15.463333129882812
2019-05-16,45.50944519042969,121.59659576416016,58.78086853027344,95.37850189208984,185.69285583496094,3.9755234718322754,15.222000122070312
2019-05-17,45.250877380371094,120.7854995727539,58.00075912475586,93.44999694824219,184.0145721435547,3.8846912384033203,14.0686674118042
2019-05-20,43.83588790893555,119.04072570800781,56.803810119628906,92.94850158691406,181.45248413085938,3.7660634517669678,13.690667152404785
2019-05-21,44.6762580871582,119.68203735351562,57.28913879394531,92.8759994506836,183.53793334960938,3.8482093811035156,13.67199993133545
2019-05-22,43.76165771484375,120.40825653076172,57.35911560058594,92.98400115966797,184.03445434570312,3.777231216430664,12.84866714477539
2019-05-23,43.014671325683594,119.00297546386719,56.83755111694336,90.77400207519531,179.6153564453125,3.6561217308044434,13.03266716003418
2019-05-24,42.84946823120117,119.05960845947266,56.50357437133789,91.16400146484375,179.80401611328125,3.602267026901245,12.708666801452637
2019-05-28,42.67229080200195,118.984130859375,56.550716400146484,91.82150268554688,183.03146362304688,3.5570998191833496,12.579999923706055
2019-05-29,42.468788146972656,117.83353424072266,55.57707214355469,90.95950317382812,180.92616271972656,3.4828948974609375,12.657333374023438
2019-05-30,42.689048767089844,118.5785903930664,55.6500244140625,90.81600189208984,181.74046325683594,3.456310272216797,12.54800033569336
2019-05-31,41.91572189331055,116.64517211914062,54.91011428833008,88.75350189208984,176.23892211914062,3.3656227588653564,12.343999862670898
2019-06-03,41.49193572998047,113.02359008789062,51.547515869140625,84.6344985961914,163.0113067626953,3.3238816261291504,11.9313325881958
2019-06-04,43.0098762512207,116.15479278564453,52.3291130065918,86.47799682617188,166.3380584716797,3.552960157394409,12.90666675567627
2019-06-05,43.70420455932617,118.67289733886719,51.84031295776367,86.92500305175781,167.00343322753906,3.510225772857666,13.105999946594238
